,mbti,enneagram,role,movie,img_url,enn_1,enn_2,downthemall,img_filepath
4688,ENFJ,4w3,Allison,   Black Bear ,https://www.personality-database.com/images/profile_transparent.png,4,3,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
4689,ENFJ,9w8,Jo,   Rounders ,https://www.personality-database.com/profile_images/235445.png?=undefined,9,8,<a href='https://www.personality-database.com/profile_images/235445.png?=undefined'></a>,downthemall/235445.png
4690,ENFJ,2w3,Janessa,   Barbie and the 12 Dancing Princesses ,https://www.personality-database.com/profile_images/236215.png?=undefined,2,3,<a href='https://www.personality-database.com/profile_images/236215.png?=undefined'></a>,downthemall/236215.png
4691,ENFJ,2w1,Ma,   Madagascar ,https://www.personality-database.com/images/profile_transparent.png,2,1,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
4692,ENFJ,7w6,Doug Pierce,   The Christmas Chronicles ,https://www.personality-database.com/profile_images/234702.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/234702.png?=undefined'></a>,downthemall/234702.png
4693,ENFJ,2w1,Yoruno,   Himizu ,https://www.personality-database.com/images/profile_transparent.png,2,1,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
4694,ENFJ,2w1,Marisol,   Boss Baby ,https://www.personality-database.com/images/profile_transparent.png,2,1,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
4695,ENFJ,9w1,"Margaret ""Toots""",   Bright Star ,https://www.personality-database.com/images/profile_transparent.png,9,1,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
4696,ENFJ,3w4,Jack Lime (2013),   Anchorman ,https://www.personality-database.com/images/profile_transparent.png,3,4,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
4697,ENFJ,2w3,Felipe,   Eat Pray Love,https://www.personality-database.com/images/profile_transparent.png,2,3,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
4698,ENFJ,2w1,Diana Rivers,   Jane Eyre ,https://www.personality-database.com/images/profile_transparent.png,2,1,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
4699,ENFJ,3w2,Madam Mumblechook,   Mary and the Witch's Flower ,https://www.personality-database.com/profile_images/88781.png?=undefined,3,2,<a href='https://www.personality-database.com/profile_images/88781.png?=undefined'></a>,downthemall/88781.png
4700,ENTP,7w8,"Tony Stark ""Iron Man""",   Marvel Cinematic Universe,https://www.personality-database.com/profile_images/148.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/148.png?=undefined'></a>,downthemall/148.png
4701,ENTP,7w8,The Joker,   The Dark Knight Trilogy,https://www.personality-database.com/profile_images/203.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/203.png?=undefined'></a>,downthemall/203.png
4702,ENTP,7w8,Captain Jack Sparrow,   Pirates of the Caribbean,https://www.personality-database.com/profile_images/604.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/604.png?=undefined'></a>,downthemall/604.png
4703,ENTP,7w8,"Wade Wilson ""Deadpool""",   Deadpool ,https://www.personality-database.com/profile_images/478.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/478.png?=undefined'></a>,downthemall/478.png
4704,ENTP,8w7,Tyler Durden,   Fight Club ,https://www.personality-database.com/profile_images/6818.png?=undefined,8,7,<a href='https://www.personality-database.com/profile_images/6818.png?=undefined'></a>,downthemall/6818.png
4705,ENTP,7w8,Nick Wilde,   Zootopia ,https://www.personality-database.com/profile_images/2560.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/2560.png?=undefined'></a>,downthemall/2560.png
4706,ENTP,7w6,Megamind,   Megamind ,https://www.personality-database.com/profile_images/9549.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/9549.png?=undefined'></a>,downthemall/9549.png
4707,ENTP,7w6,Jack Skellington,   The Nightmare Before Christmas ,https://www.personality-database.com/profile_images/762.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/762.png?=undefined'></a>,downthemall/762.png
4708,ENTP,5w6,Sherlock Holmes,   Sherlock Holmes,https://www.personality-database.com/profile_images/5485.png?=undefined,5,6,<a href='https://www.personality-database.com/profile_images/5485.png?=undefined'></a>,downthemall/5485.png
4709,ENTP,7w8,Fred Weasley,   Harry Potter ,https://www.personality-database.com/profile_images/718.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/718.png?=undefined'></a>,downthemall/718.png
4710,ENTP,7w6,George Weasley,   Harry Potter ,https://www.personality-database.com/profile_images/719.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/719.png?=undefined'></a>,downthemall/719.png
4711,ENTP,7w6,Kevin McCallister,   Home Alone ,https://www.personality-database.com/profile_images/13849.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/13849.png?=undefined'></a>,downthemall/13849.png
4712,ENTP,3w2,Oliver,   Call Me by Your Name ,https://www.personality-database.com/profile_images/19813.png?=undefined,3,2,<a href='https://www.personality-database.com/profile_images/19813.png?=undefined'></a>,downthemall/19813.png
4713,ENTP,7w8,"Jason Dean ""J.D.""",   Heathers ,https://www.personality-database.com/profile_images/1946.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/1946.png?=undefined'></a>,downthemall/1946.png
4714,ENTP,5w6,"Emmett ""Doc"" Brown",   Back to the Future ,https://www.personality-database.com/profile_images/1356.png?=undefined,5,6,<a href='https://www.personality-database.com/profile_images/1356.png?=undefined'></a>,downthemall/1356.png
4715,ENTP,7w8,Mushu,   Mulan ,https://www.personality-database.com/profile_images/4833.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/4833.png?=undefined'></a>,downthemall/4833.png
4716,ENTP,8w7,Alex DeLarge,   A Clockwork Orange ,https://www.personality-database.com/profile_images/11570.png?=undefined,8,7,<a href='https://www.personality-database.com/profile_images/11570.png?=undefined'></a>,downthemall/11570.png
4717,ENTP,7w6,Summer Finn,   500 Days of Summer ,https://www.personality-database.com/profile_images/5638.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/5638.png?=undefined'></a>,downthemall/5638.png
4718,ENTP,7w8,Vanellope Von Schweetz,   Wreck-it Ralph ,https://www.personality-database.com/profile_images/905.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/905.png?=undefined'></a>,downthemall/905.png
4719,ENTP,4w3,Willy Wonka,   Willy Wonka and the Chocolate Factory ,https://www.personality-database.com/profile_images/3695.png?=undefined,4,3,<a href='https://www.personality-database.com/profile_images/3695.png?=undefined'></a>,downthemall/3695.png
4720,ENTP,7w6,Richie Tozier,   It,https://www.personality-database.com/profile_images/7805.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/7805.png?=undefined'></a>,downthemall/7805.png
4721,ENTP,8w7,PennyWise (It),   It,https://www.personality-database.com/profile_images/8812.png?=undefined,8,7,<a href='https://www.personality-database.com/profile_images/8812.png?=undefined'></a>,downthemall/8812.png
4722,ENTP,8w7,Hades,   Hercules ,https://www.personality-database.com/profile_images/7077.png?=undefined,8,7,<a href='https://www.personality-database.com/profile_images/7077.png?=undefined'></a>,downthemall/7077.png
4723,ENTP,6w7,Wyborne 'Wybie' Lovat,   Coraline ,https://www.personality-database.com/profile_images/14826.png?=undefined,6,7,<a href='https://www.personality-database.com/profile_images/14826.png?=undefined'></a>,downthemall/14826.png
4724,ENTP,7w8,Kuzco,   The Emperor's New Groove ,https://www.personality-database.com/profile_images/13884.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/13884.png?=undefined'></a>,downthemall/13884.png
4725,ENTP,7w8,Mia Wallace,   Pulp Fiction ,https://www.personality-database.com/profile_images/8384.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/8384.png?=undefined'></a>,downthemall/8384.png
4726,ENTP,3w4,"Michael ""Mike"" Wazowski","   Monsters, Inc. ",https://www.personality-database.com/profile_images/10517.png?=undefined,3,4,<a href='https://www.personality-database.com/profile_images/10517.png?=undefined'></a>,downthemall/10517.png
4727,ENTP,3w2,Hans Landa,   Inglourious Basterds ,https://www.personality-database.com/profile_images/11055.png?=undefined,3,2,<a href='https://www.personality-database.com/profile_images/11055.png?=undefined'></a>,downthemall/11055.png
4728,ENTP,7w6,R2-D2,   Star Wars,https://www.personality-database.com/profile_images/592.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/592.png?=undefined'></a>,downthemall/592.png
4729,ENTP,7w8,Timon,   The Lion King ,https://www.personality-database.com/profile_images/869.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/869.png?=undefined'></a>,downthemall/869.png
4730,ENTP,5w6,Dr. Ian Malcolm,   Jurassic Park / Jurassic World,https://www.personality-database.com/profile_images/2467.png?=undefined,5,6,<a href='https://www.personality-database.com/profile_images/2467.png?=undefined'></a>,downthemall/2467.png
4731,ENTP,5w4,Cheshire Cat,   Alice in Wonderland ,https://www.personality-database.com/profile_images/4923.png?=undefined,5,4,<a href='https://www.personality-database.com/profile_images/4923.png?=undefined'></a>,downthemall/4923.png
4732,ENTP,7w8,Shuri,   Marvel Cinematic Universe,https://www.personality-database.com/profile_images/9915.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/9915.png?=undefined'></a>,downthemall/9915.png
4733,ENTP,5w4,Rafiki,   The Lion King ,https://www.personality-database.com/profile_images/871.png?=undefined,5,4,<a href='https://www.personality-database.com/profile_images/871.png?=undefined'></a>,downthemall/871.png
4734,ENTP,9w8,Dr. King Schultz,   Django Unchained ,https://www.personality-database.com/profile_images/3798.png?=undefined,9,8,<a href='https://www.personality-database.com/profile_images/3798.png?=undefined'></a>,downthemall/3798.png
4735,ENTP,7w6,"Meriadoc ""Merry"" Brandybuck",   The Lord of the Rings,https://www.personality-database.com/profile_images/576.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/576.png?=undefined'></a>,downthemall/576.png
4736,ENTP,7w8,"Peter Maximoff ""Quicksilver""",   X-Men Cinematic Universe ,https://www.personality-database.com/profile_images/7062.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/7062.png?=undefined'></a>,downthemall/7062.png
4737,ENTP,7w8,Frank Abagnale Jr.,   Catch Me If You Can ,https://www.personality-database.com/profile_images/34037.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/34037.png?=undefined'></a>,downthemall/34037.png
4738,ENTP,7w8,Ferris Bueller,   Ferris Bueller's Day Off ,https://www.personality-database.com/profile_images/7782.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/7782.png?=undefined'></a>,downthemall/7782.png
4739,ENTP,7w8,Barty Crouch Jr.,   Harry Potter ,https://www.personality-database.com/profile_images/13826.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/13826.png?=undefined'></a>,downthemall/13826.png
4740,ENTP,7w8,Vector,   Despicable Me,https://www.personality-database.com/profile_images/3362.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/3362.png?=undefined'></a>,downthemall/3362.png
4741,ENTP,7w8,Mad Hatter,   Alice in Wonderland ,https://www.personality-database.com/profile_images/4920.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/4920.png?=undefined'></a>,downthemall/4920.png
4742,ENTP,7w8,Buck,   Ice Age ,https://www.personality-database.com/profile_images/13362.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/13362.png?=undefined'></a>,downthemall/13362.png
4743,ENTP,7w8,The Grandmaster,   Marvel Cinematic Universe,https://www.personality-database.com/profile_images/8867.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/8867.png?=undefined'></a>,downthemall/8867.png
4744,ENTP,5w6,Lex Luthor,   DC Extended Universe,https://www.personality-database.com/profile_images/2442.png?=undefined,5,6,<a href='https://www.personality-database.com/profile_images/2442.png?=undefined'></a>,downthemall/2442.png
