mbti,enneagram,role,movie,img_url,enn_1,enn_2
ISTJ,9w1,Queen Elizabeth II,   The Queen ,https://www.personality-database.com/images/profile_transparent.png,9,1
ISTJ,1w9,Issa (Detective),   Atlantics ,https://www.personality-database.com/images/profile_transparent.png,1,9
ISTJ,9w8,Cranston,   Cats Don't Dance ,https://www.personality-database.com/profile_images/23707.png?=undefined,9,8
ISTJ,6w7,Jemmy,   Goat story,https://www.personality-database.com/profile_images/207188.png?=undefined,6,7
ISTJ,3w4,Meredith Morton,   The Family Stone,https://www.personality-database.com/images/profile_transparent.png,3,4
ISTJ,3w4,Kate Armstrong,   No reservations ,https://www.personality-database.com/images/profile_transparent.png,3,4
ISTJ,3w2,Dana Simms,   The Internship ,https://www.personality-database.com/profile_images/81606.png?=undefined,3,2
ISTJ,6w5,Eytukan,   Avatar ,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,5w6,Badger,   Fantastic Mr. Fox ,https://www.personality-database.com/profile_images/230697.png?=undefined,5,6
ISTJ,6w5,Captain Philip Hoffman,   The Nutcracker And The Four Realms,https://www.personality-database.com/profile_images/231571.png?=undefined,6,5
ISTJ,6w5,Dean Vernon Wormer,   Animal House,https://www.personality-database.com/profile_images/230293.png?=undefined,6,5
ISTJ,1w2,Mrs. Shields,   A Christmas Story ,https://www.personality-database.com/images/profile_transparent.png,1,2
ISTJ,5w6,Inspector,   Strange Brew ,https://www.personality-database.com/profile_images/164681.png?=undefined,5,6
ISTJ,6w5,Adolf Eichamann,   Die Wannseekonferenz ,https://www.personality-database.com/profile_images/178048.png?=undefined,6,5
ISTJ,2w1,Joe Rincon,   Battle: Los Angeles ,https://www.personality-database.com/images/profile_transparent.png,2,1
ISTJ,1w2,Governess,"   Maries Lied: Ich war, ich weiß nicht wo",https://www.personality-database.com/profile_images/200999.png?=undefined,1,2
ISTJ,4w5,Charles Rodman,   Rise of the Planet of Apes,https://www.personality-database.com/profile_images/109654.png?=undefined,4,5
ISTJ,6w5,Peter Guillam,   Tinker Tailor Soldier Spy ,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,6w5,Ann Bishop Mullany,"   sex, lies, and videotape",https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,1w2,Turner,   I Am Sam ,https://www.personality-database.com/profile_images/146005.png?=undefined,1,2
ISTJ,1w9,Nazeer,   SubUrbia ,https://www.personality-database.com/profile_images/105653.png?=undefined,1,9
ISTJ,8w9,Monty Hewitt,   The Texas Chainsaw Massacre ,https://www.personality-database.com/profile_images/101572.png?=undefined,8,9
ISTJ,1w9,Bot,   The Matrix Trilogy ,https://www.personality-database.com/profile_images/126464.png?=undefined,1,9
ISTJ,4w5,Don Miguel Benito Rojo,   The Dollars Trilogy,https://www.personality-database.com/profile_images/109155.png?=undefined,4,5
ISTJ,2w3,Dr. Pauline Whittier,"   Everything, Everything",https://www.personality-database.com/images/profile_transparent.png,2,3
ISTJ,1w9,Queen Helena,   A Christmas Prince ,https://www.personality-database.com/images/profile_transparent.png,1,9
ISTJ,1w9,Colonel Partington,"   Me, Myself & Irene ",https://www.personality-database.com/images/profile_transparent.png,1,9
ISTJ,6w5,The Cavalry,   The Red Balloon ,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,2w1,William Martinez,   Battle: Los Angeles ,https://www.personality-database.com/images/profile_transparent.png,2,1
ISTJ,6w5,Raven,   Tekken ,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,1w9,Bryan,   Happy Feet ,https://www.personality-database.com/profile_images/63944.png?=undefined,1,9
ISTJ,9w8,"Joe ""Skip"" Riggins",   Bull Durham ,https://www.personality-database.com/profile_images/127394.png?=undefined,9,8
ISTJ,9w1,Mel Meh,   The Emoji Movie ,https://www.personality-database.com/images/profile_transparent.png,9,1
ISTJ,6w5,Ed Drinkwater,   For Love or Money ,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,2w3,Rosa,   Talk to Her  2002,https://www.personality-database.com/profile_images/135403.png?=undefined,2,3
ISTJ,1w9,Marion Chambers,   Halloween ,https://www.personality-database.com/profile_images/162134.png?=undefined,1,9
ISTJ,6w7,Marybeth Dunston,   Hatchet,https://www.personality-database.com/images/profile_transparent.png,6,7
ISTJ,6w7,Phillip Stryver,   The Dark Knight Trilogy,https://www.personality-database.com/profile_images/188798.png?=undefined,6,7
ISTJ,9w1,Lt. General Corman,   Apocalypse Now ,https://www.personality-database.com/profile_images/191600.png?=undefined,9,1
ISTJ,6w5,Billy Sherbert,   Casino ,https://www.personality-database.com/profile_images/197773.png?=undefined,6,5
ISTJ,1w2,Damien Tomaso,   Banlieue 13,https://www.personality-database.com/images/profile_transparent.png,1,2
ISTJ,1w9,James Turner,   Death Note ,https://www.personality-database.com/profile_images/188647.png?=undefined,1,9
ISTJ,6w7,Groves,   Pirates of the Caribbean,https://www.personality-database.com/profile_images/158262.png?=undefined,6,7
ISTJ,6w5,Chastity Barebone,   Fantastic Beasts,https://www.personality-database.com/profile_images/176712.png?=undefined,6,5
ISTJ,6w5,Walter Eberhart,   The Stepford Wives ,https://www.personality-database.com/profile_images/132222.png?=undefined,6,5
ISTJ,8w7,Olaf,   Eurovision Song Contest: The Story of Fire Saga,https://www.personality-database.com/profile_images/160173.png?=undefined,8,7
ISTJ,6w7,Nestor Cunningham,   Tremors,https://www.personality-database.com/images/profile_transparent.png,6,7
ISTJ,4w5,Jodi Chang,   Tremors,https://www.personality-database.com/images/profile_transparent.png,4,5
ISTJ,1w2,Emiliano Della Serra,   An Officer and a Gentleman ,https://www.personality-database.com/profile_images/195678.png?=undefined,1,2
ISTJ,3w4,Senator June Finch,   DC Extended Universe,https://www.personality-database.com/images/profile_transparent.png,3,4
ISTJ,6w5,Lewis Perryman,   An Officer and a Gentleman ,https://www.personality-database.com/profile_images/196887.png?=undefined,6,5
ISTJ,6w7,Boga,   Star Wars,https://www.personality-database.com/images/profile_transparent.png,6,7
ISTJ,3w4,Brandy Klark,   The To Do List,https://www.personality-database.com/images/profile_transparent.png,3,4
ISTJ,8w9,Paradooms,   DC Animated Movie Universe,https://www.personality-database.com/profile_images/181859.png?=undefined,8,9
ISTJ,6w7,Baburao Ganpatrao Apte,   Hera Pheri ,https://www.personality-database.com/images/profile_transparent.png,6,7
ISTJ,6w5,Prosecutor,   Once Upon a Time in Anatolia ,https://www.personality-database.com/profile_images/113038.png?=undefined,6,5
ISTJ,8w9,Olson Johnson,   Blazing Saddles,https://www.personality-database.com/images/profile_transparent.png,8,9
ISTJ,1w9,Vincenzo,   Mine Vaganti,https://www.personality-database.com/profile_images/194053.png?=undefined,1,9
ISTJ,1w9,Chitti,   2.0,https://www.personality-database.com/images/profile_transparent.png,1,9
ISTJ,1w9,Rich Kline,   Kill The Messenger,https://www.personality-database.com/images/profile_transparent.png,1,9
ISTJ,1w9,Michelle Brock,   Tommy Boy ,https://www.personality-database.com/images/profile_transparent.png,1,9
ISTJ,4w5,Hiram Gummer,   Tremors 4: The Legend Begins,https://www.personality-database.com/profile_images/194135.png?=undefined,4,5
ISTJ,8w9,Jim Byrd,   Confessions of a Dangerous Mind ,https://www.personality-database.com/images/profile_transparent.png,8,9
ISTJ,1w2,Katerina Bilova,   Talk to Her  2002,https://www.personality-database.com/profile_images/135404.png?=undefined,1,2
ISTJ,6w5,Oh Mal Nyeon,   The Battleship Island,https://www.personality-database.com/profile_images/190188.png?=undefined,6,5
ISTJ,9w1,Mary Meh,   The Emoji Movie ,https://www.personality-database.com/images/profile_transparent.png,9,1
ISTJ,6w5,Leila Hope,   Southpaw ,https://www.personality-database.com/profile_images/124980.png?=undefined,6,5
ISTJ,6w5,Oliver Lang,   Arlington Road ,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,6w5,Alison Bradbury,   The Sure Thing,https://www.personality-database.com/profile_images/176057.png?=undefined,6,5
ISTJ,5w6,Man Talking To Principal,   The Red Balloon ,https://www.personality-database.com/images/profile_transparent.png,5,6
ISTJ,8w7,Frank Marlowe,   A Place In The Sun,https://www.personality-database.com/images/profile_transparent.png,8,7
ISTJ,1w2,The Reverend Mr. Eager,   A Room with a View ,https://www.personality-database.com/images/profile_transparent.png,1,2
ISTJ,1w9,Teresa,   A Room with a View ,https://www.personality-database.com/images/profile_transparent.png,1,9
ISTJ,6w5,Saturn,   A Trip To The Moon ,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,6w5,Ernie,   Scarface ,https://www.personality-database.com/profile_images/145394.png?=undefined,6,5
ISTJ,5w4,Marion Post,   Another Woman ,https://www.personality-database.com/profile_images/183024.png?=undefined,5,4
ISTJ,5w6,Pat Webb,   Casino ,https://www.personality-database.com/profile_images/197775.png?=undefined,5,6
ISTJ,6w5,Brad Majors,   The Rocky Horror Picture Show ,https://www.personality-database.com/profile_images/183319.png?=undefined,6,5
ISTJ,5w6,Capsule Workers,   A Trip To The Moon ,https://www.personality-database.com/images/profile_transparent.png,5,6
ISTJ,6w5,Prince Thun of Ardentia,   Flash Gordon ,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,1w9,Idjaba,   Tolo Tolo,https://www.personality-database.com/images/profile_transparent.png,1,9
ISTJ,1w2,Daisy Werthan,   Driving Miss Daisy ,https://www.personality-database.com/profile_images/120128.png?=undefined,1,2
ISTJ,1w9,CPT Fred Hamill,   Saving Private Ryan ,https://www.personality-database.com/profile_images/36844.png?=undefined,1,9
ISTJ,6w5,Lucan,   King Arthur ,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,1w9,Carl,   Munich ,https://www.personality-database.com/profile_images/134952.png?=undefined,1,9
ISTJ,6w5,Billina,   Return to Oz ,https://www.personality-database.com/profile_images/29651.png?=undefined,6,5
ISTJ,5w6,Second Men In The Meadow,   Un Chien Andalou ,https://www.personality-database.com/images/profile_transparent.png,5,6
ISTJ,5w6,Théo,   Angel ,https://www.personality-database.com/images/profile_transparent.png,5,6
ISTJ,1w9,Charlie Donovan,   Major League ,https://www.personality-database.com/profile_images/134845.png?=undefined,1,9
ISTJ,1w9,Amber Williams,   Wrong Turn 2,https://www.personality-database.com/profile_images/204447.png?=undefined,1,9
ISTJ,3w2,Spencer,   Teen Beach Movie,https://www.personality-database.com/images/profile_transparent.png,3,2
ISTJ,5w6,Man who hires Wells,   No Country for Old Men ,https://www.personality-database.com/images/profile_transparent.png,5,6
ISTJ,3w2,Inspector Larrue,   I Confess,https://www.personality-database.com/images/profile_transparent.png,3,2
ISTJ,6w5,Joe Starret,   Shane ,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,8w9,Sheriff Hooper,   The Texas Chainsaw Massacre ,https://www.personality-database.com/profile_images/101579.png?=undefined,8,9
ISTJ,6w5,Herbert Siskins,   Welt am Draht - World on a Wire ,https://www.personality-database.com/profile_images/78687.png?=undefined,6,5
ISTJ,1w9,Sorsha,   Willow ,https://www.personality-database.com/images/profile_transparent.png,1,9
ISTJ,1w2,Patrycja Banach,   Botoks,https://www.personality-database.com/profile_images/205550.png?=undefined,1,2
ISTJ,6w5,Ed Harris,   Major League ,https://www.personality-database.com/profile_images/125569.png?=undefined,6,5
ISTJ,9w8,Captain Jack Ross,   A Few Good Men ,https://www.personality-database.com/profile_images/91963.png?=undefined,9,8
ISTJ,6w7,Lord Vaako,   The Chronicles of Riddick ,https://www.personality-database.com/images/profile_transparent.png,6,7
ISTJ,1w9,Dahlen,   Ondskan / Evil ,https://www.personality-database.com/images/profile_transparent.png,1,9
ISTJ,6w7,Lu Wan Chang,   Tremors 4: The Legend Begins,https://www.personality-database.com/images/profile_transparent.png,6,7
ISTJ,6w7,Pyong Lien Chang,   Tremors 4: The Legend Begins,https://www.personality-database.com/images/profile_transparent.png,6,7
ISTJ,1w9,Captain Frankie Raye,   Fantastic Four ,https://www.personality-database.com/profile_images/89264.png?=undefined,1,9
ISTJ,6w5,Hank Deerfield,   In the Valley of Elah ,https://www.personality-database.com/profile_images/23987.png?=undefined,6,5
ISTJ,6w5,Charissa Sosa,   The A-Team ,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,1w9,Norwin Meneses,   Kill The Messenger,https://www.personality-database.com/images/profile_transparent.png,1,9
ISTJ,6w5,Max Waters,   Transcendence ,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,6w7,Pierre Serizy,   Belle Du Jour ,https://www.personality-database.com/images/profile_transparent.png,6,7
ISTJ,6w5,Watertown Police Sergeant Jeffrey Pugliese,   Patriots Day,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,6w5,Emad Etesami,   The Salesman ,https://www.personality-database.com/profile_images/163290.png?=undefined,6,5
ISTJ,5w6,Mirei Nitani,   The Dark Maidens ,https://www.personality-database.com/images/profile_transparent.png,5,6
ISTJ,1w9,Doctor Felix Ray,   At Eternity's Gate ,https://www.personality-database.com/profile_images/197374.png?=undefined,1,9
ISTJ,1w2,Jasmine Bryant,   A Fall from Grace ,https://www.personality-database.com/profile_images/110094.png?=undefined,1,2
ISTJ,1w9,Commissioner James Gordon,   Batman: Mask of the Phantasm,https://www.personality-database.com/profile_images/157536.png?=undefined,1,9
ISTJ,8w9,Officer Quadhole,   Rock And Rule,https://www.personality-database.com/images/profile_transparent.png,8,9
ISTJ,1w2,Holly,   Watership Down ,https://www.personality-database.com/images/profile_transparent.png,1,2
ISTJ,3w4,Indu,   Masoom,https://www.personality-database.com/images/profile_transparent.png,3,4
ISTJ,6w5,1947 Parole Hearings Man,   The Shawshank Redemption ,https://www.personality-database.com/profile_images/141999.png?=undefined,6,5
ISTJ,1w9,Doyle,   Interstellar ,https://www.personality-database.com/profile_images/208967.png?=undefined,1,9
ISTJ,8w9,M Bison,   Street Fighter: The Legend of Chun-Li ,https://www.personality-database.com/images/profile_transparent.png,8,9
ISTJ,1w2,Dr Woodward,   Super 8 ,https://www.personality-database.com/images/profile_transparent.png,1,2
ISTJ,6w5,Martin,   Super 8 ,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,1w2,Ellen Andrews,   Freaky Friday ,https://www.personality-database.com/images/profile_transparent.png,1,2
ISTJ,9w1,Bill Maplewood,   Happiness ,https://www.personality-database.com/images/profile_transparent.png,9,1
ISTJ,6w5,Yelena Belova,   Black Widow,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,2w3,Voletta Wallace,   Notorious ,https://www.personality-database.com/profile_images/213144.png?=undefined,2,3
ISTJ,6w5,Kodi,   Balto ,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,1w9,Hutch,   Alpha And Omega,https://www.personality-database.com/profile_images/155364.png?=undefined,1,9
ISTJ,1w9,Umberto Domenico Ferrari,   Umberto D,https://www.personality-database.com/images/profile_transparent.png,1,9
ISTJ,1w9,Francisco Garupe,   Silence ,https://www.personality-database.com/images/profile_transparent.png,1,9
ISTJ,6w5,Principal Turrel,   Assassination Nation ,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,6w5,Klaus Daimler,   The Life Aquatic with Steve Zissou,https://www.personality-database.com/images/profile_transparent.png,6,5
ISTJ,1w9,Deputy Gary Hunt (Halloween II),   Halloween ,https://www.personality-database.com/profile_images/220124.png?=undefined,1,9
ISTJ,8w7,The Devil,   Belladonna of Sadness,https://www.personality-database.com/images/profile_transparent.png,8,7
ISTJ,1w9,Mina Harker,   The League of Extraordinary Gentlemen ,https://www.personality-database.com/images/profile_transparent.png,1,9
ISTJ,6w5,Mel Miller,   A Face in the Crowd ,https://www.personality-database.com/images/profile_transparent.png,6,5
